conflicted,experiment,gold_hops,id,native_original_prefixes,ordinal,original_request_sha256,question_id,r,run,step,trajectory_length,native_n,margin,likelihood,replica_margin_difference,input_tokens,answer_n,official_score,exact_match,f1,fallback_n,complete,mask,order,condition,introduced_hops,parent_state,preview_slots,package_ids,action
False,state_answers,2,state-r2-q044-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/cc1615cb5aed/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/cc1615cb5aed/step-003/qwen-r2/native-s.request.json']",44,c8f14182eddfc8c6fe386ed7355d832b6ffc448e1ae3be4396c4ef74edb1e990,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,0.0,2,3,7,2,1.4375,0.8080672135527632,0.1249999105930328,9291.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""read""]"
False,state_answers,2,state-r2-q044-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/cc1615cb5aed/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/cc1615cb5aed/step-004/qwen-r2/native-s.request.json']",44,ca85cf23564689abbd876990d38a00ac3d4e5b00c0c8e632a1714f060bdc2d39,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,0.5,2,4,7,2,4.0624999683350325,0.9830850862067232,-0.1250001937150955,19245.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-3d125b0f0545f62e1d4dad28"",""m-764a735eb863dbf0706b046a""]","[""search""]"
False,state_answers,2,state-r2-q044-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/cc1615cb5aed/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/cc1615cb5aed/step-005/qwen-r2/native-s.request.json']",44,f3993c3cb181f0aa79b27216d58dc1df8085087114eb286004900fcf09ae2f08,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,0.5,2,5,7,2,2.812499964609742,0.9433475728006672,-0.1249999441206455,9750.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-3d125b0f0545f62e1d4dad28"",""m-764a735eb863dbf0706b046a""]","[""search""]"
False,state_answers,2,state-r2-q044-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/cc1615cb5aed/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/cc1615cb5aed/step-006/qwen-r2/native-s.request.json']",44,0798539689da373d7a6b4dd95bbaf7156244089874ba39cc7eef9d823340ba30,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,0.5,2,6,7,2,1.875000074505806,0.8670357683915538,-5.960464477539064e-08,9637.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-3d125b0f0545f62e1d4dad28"",""m-764a735eb863dbf0706b046a""]","[""read""]"
False,state_answers,2,state-r2-q044-t007,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/cc1615cb5aed/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/cc1615cb5aed/step-007/qwen-r2/native-s.request.json']",44,d39452403529b256e330b8cf47ae3bd848f6367657ebda2688969774243cb48c,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,1.0,2,7,7,2,7.562499957566615,0.9994806951134806,0.1250000853324309,25158.0,5,0.8,0.8,0.8,1.0,True,,,,,,,"[""m-3d125b0f0545f62e1d4dad28"",""m-764a735eb863dbf0706b046a"",""m-0b1100aa2215e071bf08a812"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd""]","[""finish""]"
False,state_answers,2,state-r3-q044-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-001/qwen-r2/native-s.request.json']",44,77bfb1a58bd2d1edc056bdf51a518f9090e098baccf897e02215cc47dd06ab16,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,0.0,3,1,7,2,-3.749999960884452,0.0229773707881466,0.0,3743.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""search""]"
False,state_answers,2,state-r3-q044-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-002/qwen-r2/native-s.request.json']",44,e912b076d6e4329fe0fff7f9261e66e4eb38db4d96f80a848c8d8b8740a60db3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,0.0,3,2,7,2,2.687499964609742,0.9362850036368148,0.1250001527369022,8948.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""read""]"
False,state_answers,2,state-r3-q044-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-003/qwen-r2/native-s.request.json']",44,1c5963b30391ece067131b947c12605ca792c976d1c350076523795ead233129,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,0.5,3,3,7,2,4.250000122003257,0.9859363746484324,2.1420419216156009e-07,19308.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-1013038271bffdb5b4d7d9a5"",""m-764a735eb863dbf0706b046a""]","[""search""]"
False,state_answers,2,state-r3-q044-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-004/qwen-r2/native-s.request.json']",44,4c97305060eafde0ec90f5ffd7b5ae4df0ccbb24fa338fde2a7d2353ef839632,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,0.5,3,4,7,2,3.6874999534338713,0.97557690883638,-0.125000137835741,9497.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-1013038271bffdb5b4d7d9a5"",""m-764a735eb863dbf0706b046a""]","[""read""]"
False,state_answers,2,state-r3-q044-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-005/qwen-r2/native-s.request.json']",44,5deb4cb8038d6076e158f875672037e5a568bddd614fe6ed445819759779c1ec,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,1.0,3,5,7,2,5.937499990570359,0.9973683260003652,0.125000201864168,24928.0,5,0.6,0.6,0.6,1.0,True,,,,,,,"[""m-1013038271bffdb5b4d7d9a5"",""m-764a735eb863dbf0706b046a"",""m-3d125b0f0545f62e1d4dad28"",""m-0b1100aa2215e071bf08a812"",""m-aff4df280c82222c41cd9dbd""]","[""search""]"
False,state_answers,2,state-r3-q044-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-006/qwen-r2/native-s.request.json']",44,506a63fae30248020ac66b05f71032415e8a3d22a3698b3834c754aa3e28a852,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,1.0,3,6,7,2,3.9375,0.9808759632491112,-0.1249999739229679,10470.0,5,0.8,0.8,0.8,1.0,True,,,,,,,"[""m-1013038271bffdb5b4d7d9a5"",""m-764a735eb863dbf0706b046a"",""m-3d125b0f0545f62e1d4dad28"",""m-0b1100aa2215e071bf08a812"",""m-aff4df280c82222c41cd9dbd""]","[""search""]"
False,state_answers,2,state-r3-q044-t007,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/cc1615cb5aed/step-007/qwen-r2/native-s.request.json']",44,addff54780176da395fd6ae604a5b310788879cf0bf406bf3f4cad0004ba8f4c,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,1.0,3,7,7,2,4.437500008381903,0.988312742101122,-0.1250001825392246,10802.0,5,0.8,0.8,0.8,1.0,True,,,,,,,"[""m-1013038271bffdb5b4d7d9a5"",""m-764a735eb863dbf0706b046a"",""m-3d125b0f0545f62e1d4dad28"",""m-0b1100aa2215e071bf08a812"",""m-aff4df280c82222c41cd9dbd""]","[""finish""]"
False,state_answers,2,state-r1-q045-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/391090251b72/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/391090251b72/step-001/qwen-r2/native-s.request.json']",45,289698d8684aa537962bf9e5e1f79e3fd20d6bbc9b4c4e51d4ec0c6c8f61f9df,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.0,1,1,5,2,-4.687500072643161,0.0091256367323149,-0.124999813735485,3742.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""search""]"
False,state_answers,2,state-r1-q045-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/391090251b72/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/391090251b72/step-002/qwen-r2/native-s.request.json']",45,106ac7302d22a40f985d208db3479d1b4b7a70e8d775c2e9c25face7f16dae40,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.0,1,2,5,2,3.3749999590218067,0.9669140203003505,8.940696716308595e-08,9113.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""read""]"
False,state_answers,2,state-r1-q045-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/391090251b72/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/391090251b72/step-003/qwen-r2/native-s.request.json']",45,43a2dc6c0a1f7bde71d339e3493b980a2fa9ee706ab10bdae9cc4f146fa8be23,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.5,1,3,5,2,4.312500061001629,0.9867771790436428,-0.1249997159466147,24586.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-d8939565b192098f7742417a"",""m-65ddf9819a5ecf5e4656074f"",""m-e83f38f2c761aa5a2f5c0f21""]","[""search""]"
False,state_answers,2,state-r1-q045-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/391090251b72/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/391090251b72/step-004/qwen-r2/native-s.request.json']",45,3ae7f69cca61285cb0c37a62aeafb084fc65dce7d5eecf12f4fe094b95661d9e,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.5,1,4,5,2,3.562500050291419,0.972414719122244,-0.1250000931322574,9830.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-d8939565b192098f7742417a"",""m-65ddf9819a5ecf5e4656074f"",""m-e83f38f2c761aa5a2f5c0f21""]","[""read""]"
False,state_answers,2,state-r1-q045-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/391090251b72/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/391090251b72/step-005/qwen-r2/native-s.request.json']",45,88fe8bdf72a8c125978805a81c8a29be0b8e9965b7ae0a5d09772a039ba27550,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,1.0,1,5,5,2,7.625000125321094,0.9995121429383268,-0.2499999384162947,15566.0,5,0.8,0.8,0.8,0.0,True,,,,,,,"[""m-d8939565b192098f7742417a"",""m-65ddf9819a5ecf5e4656074f"",""m-e83f38f2c761aa5a2f5c0f21"",""m-de83a0d2e0630ddb97f1fe54""]","[""finish""]"
False,state_answers,2,state-r2-q045-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/391090251b72/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/391090251b72/step-001/qwen-r2/native-s.request.json']",45,289698d8684aa537962bf9e5e1f79e3fd20d6bbc9b4c4e51d4ec0c6c8f61f9df,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.0,2,1,5,2,-4.749999995809048,0.0085774854493514,3.2596290111541755e-08,3742.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""search""]"
False,state_answers,2,state-r2-q045-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/391090251b72/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/391090251b72/step-002/qwen-r2/native-s.request.json']",45,a29c3880bf4a471140e376fda03d12069b2d509e8d8800b39009e50bddfee5e4,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.0,2,2,5,2,0.375,0.5926665999540697,0.25,9217.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""read""]"
False,state_answers,2,state-r2-q045-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/391090251b72/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/391090251b72/step-003/qwen-r2/native-s.request.json']",45,7658e6a42eec6d35f84f3247b5f4051be29c0220ac9337b8514fbafb0c46be24,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.5,2,3,5,2,1.6875000223517418,0.8438951054990752,-0.1250000447034835,19320.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-65ddf9819a5ecf5e4656074f"",""m-e83f38f2c761aa5a2f5c0f21""]","[""search""]"
False,state_answers,2,state-r2-q045-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/391090251b72/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/391090251b72/step-004/qwen-r2/native-s.request.json']",45,e41442e7d9e06200438cf80462900b402653b7cd7616e3dd950f198429b85ca0,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.5,2,4,5,2,3.187499964609742,0.9603611595518078,-0.125000063329935,9635.0,5,0.0,0.0,0.0,1.0,True,,,,,,,"[""m-65ddf9819a5ecf5e4656074f"",""m-e83f38f2c761aa5a2f5c0f21""]","[""read""]"
False,state_answers,2,state-r2-q045-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/391090251b72/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/391090251b72/step-005/qwen-r2/native-s.request.json']",45,3a487579987e819688aeb61c176be3ac41e58efb937befdf4c04f6d034e409fd,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,1.0,2,5,5,2,6.374999844352715,0.998299277324302,1.1827796697616577e-07,15263.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""m-65ddf9819a5ecf5e4656074f"",""m-e83f38f2c761aa5a2f5c0f21"",""m-de83a0d2e0630ddb97f1fe54""]","[""finish""]"
False,state_answers,2,state-r3-q045-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/391090251b72/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/391090251b72/step-001/qwen-r2/native-s.request.json']",45,289698d8684aa537962bf9e5e1f79e3fd20d6bbc9b4c4e51d4ec0c6c8f61f9df,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.0,3,1,5,2,-4.749999979510903,0.0085774855879494,0.0,3742.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""search""]"
False,state_answers,2,state-r3-q045-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/391090251b72/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/391090251b72/step-002/qwen-r2/native-s.request.json']",45,121e9f364d356748a6d3c1736b98254fd308ed2b796ba78d94cdfa5d6d2c6098,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.0,3,2,5,2,0.6875000149011612,0.6654105620643989,-0.1249999701976776,9236.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""read""]"
False,state_answers,2,state-r3-q045-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/391090251b72/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/391090251b72/step-003/qwen-r2/native-s.request.json']",45,3de492cea02eefbd86f026f8ebd1224e43404fbeba17485e5e3d356c290949f1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.5,3,3,5,2,2.312500052154064,0.9099070103134425,0.1249999701976776,19361.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-65ddf9819a5ecf5e4656074f"",""m-e83f38f2c761aa5a2f5c0f21""]","[""search""]"
False,state_answers,2,state-r3-q045-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/391090251b72/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/391090251b72/step-004/qwen-r2/native-s.request.json']",45,d5161b42e39e72c6595e39a89766528c6eff92f3ca1293b73e5c9ac2753770c4,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,0.5,3,4,5,2,2.687500024214387,0.9362850071925534,0.1250001676380634,9693.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-65ddf9819a5ecf5e4656074f"",""m-e83f38f2c761aa5a2f5c0f21""]","[""read""]"
False,state_answers,2,state-r3-q045-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/391090251b72/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/391090251b72/step-005/qwen-r2/native-s.request.json']",45,cd6206a728afc8ff4b06e0846023bf530e60222dd67d58750bd3cccb4a225487,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,1.0,3,5,5,2,7.6249997621634975,0.999512142761244,0.0,15208.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""m-65ddf9819a5ecf5e4656074f"",""m-e83f38f2c761aa5a2f5c0f21"",""m-de83a0d2e0630ddb97f1fe54""]","[""finish""]"
False,state_answers,2,state-r1-q046-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/587646da5400/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/587646da5400/step-001/qwen-r2/native-s.request.json']",46,39b7646fd299564774444c17632e1dfb26628c95e56bb60f43fb9b8b09f7a5d0,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0.0,1,1,5,2,-4.187500040978193,0.014957085989403,0.1250001452863216,3739.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""search""]"
False,state_answers,2,state-r1-q046-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/587646da5400/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/587646da5400/step-002/qwen-r2/native-s.request.json']",46,93ce2a3cfe474d1faa4d82b5589e2b704ef9fa9cd10b323175f114a416bca7e2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0.0,1,2,5,2,2.4999999925494194,0.924141819456443,7.450580596923828e-08,8911.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""read""]"
False,state_answers,2,state-r1-q046-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/587646da5400/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/587646da5400/step-003/qwen-r2/native-s.request.json']",46,308efa33b5d2881193095c34e5363f1824a0b38ae74512d4ee5658bc2c0bce33,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0.0,1,3,5,2,2.5625000037252903,0.9284088008030524,-0.1250001713633537,13926.0,5,0.0,0.0,0.0,2.0,True,,,,,,,"[""m-3d125b0f0545f62e1d4dad28""]","[""search""]"
False,state_answers,2,state-r1-q046-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/587646da5400/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/587646da5400/step-004/qwen-r2/native-s.request.json']",46,9e0d1f4f6f25dcb792709fd6b2d023965e62ef09b5e866c627936de7868cdfa5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0.0,1,4,5,2,4.500000081490725,0.9890130582549036,1.0151416063308717e-07,9063.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-3d125b0f0545f62e1d4dad28""]","[""read""]"
False,state_answers,2,state-r1-q046-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/587646da5400/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/587646da5400/step-005/qwen-r2/native-s.request.json']",46,5d1ccff9811f3372d03fe770eac3229b6ed7c9fbcd9f967e1c03a5e1a587ed6a,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0.0,1,5,5,2,8.37499996812403,0.999769493270661,0.2500008208880899,14426.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-3d125b0f0545f62e1d4dad28"",""m-2c378c529470c6ac9d9129c5""]","[""finish""]"
False,state_answers,2,state-r2-q046-t001,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/587646da5400/step-001/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/587646da5400/step-001/qwen-r2/native-s.request.json']",46,39b7646fd299564774444c17632e1dfb26628c95e56bb60f43fb9b8b09f7a5d0,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0.0,2,1,4,2,-4.125000054948032,0.0159063908516923,1.73225998878479e-07,3739.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""search""]"
False,state_answers,2,state-r2-q046-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/587646da5400/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/587646da5400/step-002/qwen-r2/native-s.request.json']",46,49a32e6b869e19b5d321b264fe60764df42520f808249ed7df33fc20490fb360,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0.0,2,2,4,2,1.5625000298023224,0.8267117983401363,-0.1250000298023224,8946.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""search""]"
False,state_answers,2,state-r2-q046-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/587646da5400/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/587646da5400/step-003/qwen-r2/native-s.request.json']",46,a0cc271234725a675579353bbdea99ba2ee5a2d56fd449c49025653c4ad3674b,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0.0,2,3,4,2,3.187500087544322,0.960361164231632,-0.1249999515712261,9007.0,5,0.0,0.0,0.0,0.0,True,,,,,,,[],"[""read""]"
False,state_answers,2,state-r2-q046-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/587646da5400/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/587646da5400/step-004/qwen-r2/native-s.request.json']",46,52fa06e1c9469026275a6c9df58265b1eaf812258a5d18cda968bb7b54bd0fcd,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,0.0,2,4,4,2,11.125000000125056,0.9999852610180274,0.2500007152002581,19228.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""m-2c378c529470c6ac9d9129c5"",""m-3d125b0f0545f62e1d4dad28""]","[""finish""]"
