conflicted,experiment,gold_hops,id,native_original_prefixes,ordinal,original_request_sha256,question_id,r,run,step,trajectory_length,native_n,margin,likelihood,replica_margin_difference,input_tokens,answer_n,official_score,exact_match,f1,fallback_n,complete,mask,order,condition,introduced_hops,parent_state,preview_slots,action,previous_margin,previous_r,previous_action,delta_margin,delta_r,normalized_progress,package_changed,support_gain,sufficiency_rise
False,state_answers,4,state-r1-q052-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ae6d23cf9019/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ae6d23cf9019/step-003/qwen-r2/native-s.request.json']",52,9264c8018dda76f654e74c5edc52467a9c59dfe863a367d1da88a4268348b2cc,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.0,1,3,6,2,0.3125,0.5774953651858118,0.125,9460.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",0.125,0.0,"[""search""]",0.1875,0.0,0.4,False,False,True
False,state_answers,4,state-r1-q052-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ae6d23cf9019/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ae6d23cf9019/step-004/qwen-r2/native-s.request.json']",52,4a8cc67d6c6338814f436c937f5cce40e7e66e211925ed030bff4b207d61f03a,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.0,1,4,6,2,1.0625,0.7431680086124811,-0.1250000596046447,9694.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",0.3125,0.0,"[""search""]",0.75,0.0,0.6,False,False,True
False,state_answers,4,state-r1-q052-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ae6d23cf9019/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ae6d23cf9019/step-005/qwen-r2/native-s.request.json']",52,bd7f8190b88f2b1e2f17fe03314fa660bcc5a5c39909d93383906c30fdd1cca1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.0,1,5,6,2,0.5625,0.6370307944803831,0.1249999403953552,9865.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",1.0625,0.0,"[""search""]",-0.5,0.0,0.8,False,False,False
False,state_answers,4,state-r1-q052-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ae6d23cf9019/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/ae6d23cf9019/step-006/qwen-r2/native-s.request.json']",52,30439b536417c45979b918c328ccc22842537cfa76fedcce4a6a0198828440e2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,1.0,1,6,6,2,7.187500053027179,0.9992445944072972,-0.1249996898695826,30382.0,5,1.0,0.8,0.9333333333333332,0.0,True,,,,,,,"[""finish""]",0.5625,0.0,"[""read""]",6.625000053027179,1.0,1.0,True,True,True
False,state_answers,4,state-r2-q052-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/ae6d23cf9019/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/ae6d23cf9019/step-002/qwen-r2/native-s.request.json']",52,a956e4378844af624cace882cf9aca9d6061d572976c23b00141bda3cae9592a,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.0,2,2,7,2,0.375,0.5926665999540697,0.0,9010.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",-4.687500135973096,0.0,"[""search""]",5.062500135973096,0.0,0.16666666666666666,False,False,True
False,state_answers,4,state-r2-q052-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/ae6d23cf9019/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/ae6d23cf9019/step-003/qwen-r2/native-s.request.json']",52,f6bb6b31e845eb385f51814855dcc79853f3dc1033d8ae7ef34f9789a2ee1ba2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.0,2,3,7,2,0.1875,0.5467381519846138,-0.125,9500.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",0.375,0.0,"[""search""]",-0.1875,0.0,0.3333333333333333,False,False,False
False,state_answers,4,state-r2-q052-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/ae6d23cf9019/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/ae6d23cf9019/step-004/qwen-r2/native-s.request.json']",52,781ca7f28025b53c135133e2ae61e87d0c55ec7b245cca42e67c4f70dc14fb14,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.0,2,4,7,2,1.125,0.7549149868676283,-1.1920928955078125e-07,9737.0,5,0.0,0.0,0.0,1.0,True,,,,,,,"[""read""]",0.1875,0.0,"[""search""]",0.9375,0.0,0.5,False,False,True
False,state_answers,4,state-r2-q052-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/ae6d23cf9019/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/ae6d23cf9019/step-005/qwen-r2/native-s.request.json']",52,456e82feb4330abaffdd973270bd542b4146ba4ffcab8e99825bbb44c3d75303,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.75,2,5,7,2,3.5000000102445483,0.970687769540132,5.7741999626159675e-08,19647.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",1.125,0.0,"[""read""]",2.3750000102445483,0.75,0.6666666666666666,True,True,True
False,state_answers,4,state-r2-q052-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/ae6d23cf9019/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/ae6d23cf9019/step-006/qwen-r2/native-s.request.json']",52,e5103bd7f7081b7043c0b659a147dd3caa995ebe664a89d1e0826361972dbeb1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.75,2,6,7,2,2.8749999571591616,0.9465966680345108,-0.2499998621642589,10204.0,5,0.0,0.0,0.0,1.0,True,,,,,,,"[""read""]",3.5000000102445483,0.75,"[""search""]",-0.6250000530853868,0.0,0.8333333333333334,False,False,False
False,state_answers,4,state-r2-q052-t007,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/ae6d23cf9019/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/ae6d23cf9019/step-007/qwen-r2/native-s.request.json']",52,df09773100d03bf886ee83abe823e8f4d733065696b8279ec8492e138c6cb0b0,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,1.0,2,7,7,2,5.187499928288162,0.994445074900168,-0.1250000381842255,20825.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""finish""]",2.8749999571591616,0.75,"[""read""]",2.312499971129,0.25,1.0,True,True,True
False,state_answers,4,state-r3-q052-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/ae6d23cf9019/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/ae6d23cf9019/step-002/qwen-r2/native-s.request.json']",52,4ee28070c320c7b15d8af5a544769cb0c79db97f50948a9991bbc87d094c3bdd,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.0,3,2,5,2,4.187500076368451,0.9850429145320148,-0.1250002533197403,9022.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search"",""read""]",-4.625000087544322,0.0,"[""search""]",8.812500163912773,0.0,0.25,False,False,True
False,state_answers,4,state-r3-q052-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/ae6d23cf9019/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/ae6d23cf9019/step-003/qwen-r2/native-s.request.json']",52,f6a36d429c940514d1c83613deccb7708b393c2f7d08c4dbe4f553f802bddb02,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.0,3,3,5,2,1.7499999701976776,0.8519527982093668,5.960464477539064e-08,24691.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search"",""read""]",4.187500076368451,0.0,"[""search"",""read""]",-2.4375001061707735,0.0,0.5,True,False,False
False,state_answers,4,state-r3-q052-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/ae6d23cf9019/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/ae6d23cf9019/step-004/qwen-r2/native-s.request.json']",52,5de0f9f59684eff6300cc1ee366c2b1b0143f47bd869a292a5f0ce01607c5e4d,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.0,3,4,5,2,3.5625000232830644,0.9724147183977628,-0.1249999273568391,25645.0,5,0.2,0.2,0.2,1.0,True,,,,,,,"[""read""]",1.7499999701976776,0.0,"[""search"",""read""]",1.8125000530853868,0.0,0.75,True,False,True
False,state_answers,4,state-r3-q052-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/ae6d23cf9019/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/ae6d23cf9019/step-005/qwen-r2/native-s.request.json']",52,d691f04e741068654247ad2993360a8a7d54ab5e1c1e08792bdda6de99f111f4,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.0,3,5,5,2,8.124999925945303,0.9997040428645764,2.383312676101923e-07,20453.0,5,1.0,1.0,1.0,1.0,True,,,,,,,"[""finish""]",3.5625000232830644,0.0,"[""read""]",4.562499902662239,0.0,1.0,True,False,True
False,state_answers,3,state-r1-q054-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/b357ac148a8b/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/b357ac148a8b/step-002/qwen-r2/native-s.request.json']",54,d6375dfc28484e379148b1255244b02fd0152b6520ba076ca04571aab3e29e9f,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.0,1,2,6,2,1.5625000447034836,0.8267118004748677,0.1250000298023224,8897.0,5,0.0,0.0,0.0,1.0,True,,,,,,,"[""search""]",-4.999999824911356,0.0,"[""search""]",6.5624998696148396,0.0,0.2,False,False,True
False,state_answers,3,state-r1-q054-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/b357ac148a8b/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/b357ac148a8b/step-003/qwen-r2/native-s.request.json']",54,ee153f85203c9ece8101b62aefdcf32caaebdf81912e38deabf007d90644261b,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.0,1,3,6,2,1.3124999701976776,0.787931190663057,-0.1249999403953552,9332.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",1.5625000447034836,0.0,"[""search""]",-0.25000007450580597,0.0,0.4,False,False,False
False,state_answers,3,state-r1-q054-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/b357ac148a8b/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/b357ac148a8b/step-004/qwen-r2/native-s.request.json']",54,9462059f16370902d2fba7016b317910b55c5051b3e04aa562c430ab21300bff,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.3333333333333333,1,4,6,2,2.000000074505806,0.8807970858005139,0.0,26969.0,5,0.0,0.0,0.0,2.0,True,,,,,,,"[""search""]",1.3124999701976776,0.0,"[""read""]",0.6875001043081284,0.3333333333333333,0.6,True,True,True
False,state_answers,3,state-r1-q054-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/b357ac148a8b/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/b357ac148a8b/step-005/qwen-r2/native-s.request.json']",54,cbcac373368530eff186f453a0a5bca9314b6188a398c48f9c7638bb6107f146,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.3333333333333333,1,5,6,2,3.187499975785613,0.9603611599772464,-0.1249999515712261,9826.0,5,0.0,0.0,0.0,3.0,True,,,,,,,"[""read""]",2.000000074505806,0.3333333333333333,"[""search""]",1.187499901279807,0.0,0.8,False,False,True
False,state_answers,3,state-r1-q054-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/b357ac148a8b/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/b357ac148a8b/step-006/qwen-r2/native-s.request.json']",54,55d70d0e38cb2a985b86a03c3b113b8c644ea8b7981c8d3f1a39f60aff726149,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.6666666666666666,1,6,6,2,5.812500090221874,0.9970189675382978,0.1250000742729753,20348.0,5,0.4,0.4,0.4,2.0,True,,,,,,,"[""finish""]",3.187499975785613,0.3333333333333333,"[""read""]",2.6250001144362614,0.3333333333333333,1.0,True,True,True
False,state_answers,3,state-r2-q054-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b357ac148a8b/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b357ac148a8b/step-002/qwen-r2/native-s.request.json']",54,bed0e538a2948641a73f12bc9d49dda972395c88af09c2c26787e38d32986dc0,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.0,2,2,6,2,1.1874999850988388,0.7662936404173452,-0.1249999701976776,9047.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",-5.062499881954864,0.0,"[""search""]",6.2499998670537025,0.0,0.2,False,False,True
False,state_answers,3,state-r2-q054-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b357ac148a8b/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b357ac148a8b/step-003/qwen-r2/native-s.request.json']",54,405974f3964e30ea5f79cbfa9ddc80b75ab8f4061262ee6c3bc85f420fe260d2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.0,2,3,6,2,1.7499999776482582,0.8519527991491027,1.4901161193847656e-08,9384.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",1.1874999850988388,0.0,"[""search""]",0.5624999925494194,0.0,0.4,False,False,True
False,state_answers,3,state-r2-q054-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b357ac148a8b/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b357ac148a8b/step-004/qwen-r2/native-s.request.json']",54,9256b5ef02130dba5de5ae40dd7febb45269340546f99b68d64c8719b63d4faa,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.6666666666666666,2,4,6,2,-0.7500000149011612,0.3208212975777186,0.2500000894069671,24636.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",1.7499999776482582,0.0,"[""read""]",-2.4999999925494194,0.6666666666666666,0.6,True,True,False
False,state_answers,3,state-r2-q054-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b357ac148a8b/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b357ac148a8b/step-005/qwen-r2/native-s.request.json']",54,e9d052bedb70e985386ff5a2d89e93134dfdde72df85ef089b730c7c50955a4e,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.6666666666666666,2,5,6,2,2.875000063329935,0.9465966734015936,5.21540641784668e-08,10228.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",-0.7500000149011612,0.6666666666666666,"[""search""]",3.6250000782310963,0.0,0.8,False,False,True
False,state_answers,3,state-r2-q054-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b357ac148a8b/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/b357ac148a8b/step-006/qwen-r2/native-s.request.json']",54,51ff5a0b1ea27ca2c7a82f6b3ffe5004db56d54cc356452ff628927b51480420,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,1.0,2,6,6,2,6.312499935447704,0.9981897888571556,0.1249999442370608,20749.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""finish""]",2.875000063329935,0.6666666666666666,"[""read""]",3.437499872117769,0.33333333333333337,1.0,True,True,True
False,state_answers,3,state-r3-q054-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b357ac148a8b/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b357ac148a8b/step-002/qwen-r2/native-s.request.json']",54,009314daf8bac7861c16af5fd4f4551c6e90204aebd1526fad5f6998a37debf0,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.0,3,2,6,2,1.6250000596046448,0.8354835452961425,0.0,8866.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""search""]",-4.9999998062849045,0.0,"[""search""]",6.624999865889549,0.0,0.2,False,False,True
False,state_answers,3,state-r3-q054-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b357ac148a8b/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b357ac148a8b/step-003/qwen-r2/native-s.request.json']",54,68d4f0374b55a2d994e531c4a8b1ee21387727968a7ca5801a8a84b0aff2fa7e,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.0,3,3,6,2,1.2500000298023224,0.7772998663336157,-5.960464477539064e-08,9242.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",1.6250000596046448,0.0,"[""search""]",-0.3750000298023224,0.0,0.4,False,False,False
False,state_answers,3,state-r3-q054-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b357ac148a8b/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b357ac148a8b/step-004/qwen-r2/native-s.request.json']",54,6232a86ee30064bcfdbea6ab89945af09265d3879b9bcc84b4fe6a97c95d9401,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.3333333333333333,3,4,6,2,-0.6250000298023224,0.3486451285660856,0.0,19318.0,5,0.0,0.0,0.0,1.0,True,,,,,,,"[""search""]",1.2500000298023224,0.0,"[""read""]",-1.8750000596046448,0.3333333333333333,0.6,True,True,False
False,state_answers,3,state-r3-q054-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b357ac148a8b/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b357ac148a8b/step-005/qwen-r2/native-s.request.json']",54,747b8ac617ea2cf98389d14b8952fc160f0d64d78b882f48cca4dfb36595f875,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.3333333333333333,3,5,6,2,3.5625000540167093,0.9724147192221724,0.1249998807907104,10145.0,5,0.0,0.0,0.0,2.0,True,,,,,,,"[""read""]",-0.6250000298023224,0.3333333333333333,"[""search""]",4.187500083819032,0.0,0.8,False,False,True
False,state_answers,3,state-r3-q054-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b357ac148a8b/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-3-20260912/probes-v2/b357ac148a8b/step-006/qwen-r2/native-s.request.json']",54,d05e0ab75dfc6d26da9b5ebca38eeb2c0821f648622530badf5d793bbb4c2ed4,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,1.0,3,6,6,2,7.749999855688657,0.9995694428565678,-2.037268131971359e-10,20704.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""finish""]",3.5625000540167093,0.3333333333333333,"[""read""]",4.187499801671947,0.6666666666666667,1.0,True,True,True
False,state_answers,4,state-r1-q055-t002,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/37d3d03c40d9/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/37d3d03c40d9/step-002/qwen-r2/native-s.request.json']",55,a3c7b26fd5fada4d271864764d858633631eae6273b9b761fe9badcaba029dd9,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.0,1,2,9,2,-0.0625,0.4843800842769844,-0.375,9096.0,5,0.0,0.0,0.0,0.0,True,,,,,,,"[""read""]",-3.749999969266355,0.0,"[""search""]",3.687499969266355,0.0,0.125,False,False,True
False,state_answers,4,state-r1-q055-t003,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/37d3d03c40d9/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/37d3d03c40d9/step-003/qwen-r2/native-s.request.json']",55,026db656ffcd13bb447da9ac9a9dc6d2430606b33441d637ea0f266e34ce6c97,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.25,1,3,9,2,2.1874999925494194,0.89912137659416,-0.1249999701976776,16630.0,5,0.0,0.0,0.0,2.0,True,,,,,,,"[""search""]",-0.0625,0.0,"[""read""]",2.2499999925494194,0.25,0.25,True,True,True
False,state_answers,4,state-r1-q055-t004,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/37d3d03c40d9/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/37d3d03c40d9/step-004/qwen-r2/native-s.request.json']",55,0fd3bc84d3cc1321db939e13757f59db9e2c401fbbc9427610019b7100acfcb7,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.25,1,4,9,2,0.625,0.6513548646660542,-5.960464477539064e-08,9277.0,5,0.0,0.0,0.0,2.0,True,,,,,,,"[""read""]",2.1874999925494194,0.25,"[""search""]",-1.5624999925494194,0.0,0.375,False,False,False
False,state_answers,4,state-r1-q055-t005,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/37d3d03c40d9/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/37d3d03c40d9/step-005/qwen-r2/native-s.request.json']",55,9ef4e02933c86da100d2ab07c83d9d56d56d7978dd0a2d0010ac2522d1b14e67,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.75,1,5,9,2,2.687500013038516,0.9362850065258526,-0.1250000409781932,19616.0,5,0.0,0.0,0.0,2.0,True,,,,,,,"[""search""]",0.625,0.25,"[""read""]",2.062500013038516,0.5,0.5,True,True,True
False,state_answers,4,state-r1-q055-t006,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/37d3d03c40d9/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/37d3d03c40d9/step-006/qwen-r2/native-s.request.json']",55,f468798a46d15d77677c8d4c077be506ded8489cf20903be51f2382e728bee61,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.75,1,6,9,2,1.9374999701976776,0.8740772318846387,0.1250000298023224,9849.0,5,0.0,0.0,0.0,1.0,True,,,,,,,"[""read""]",2.687500013038516,0.75,"[""search""]",-0.7500000428408384,0.0,0.625,False,False,False
False,state_answers,4,state-r1-q055-t007,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/37d3d03c40d9/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-20260912/probes-v2/37d3d03c40d9/step-007/qwen-r2/native-s.request.json']",55,fc698b418e16d96617634733fb5acdca0a05aebc093db3761e7544281c698dcd,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,1.0,1,7,9,2,2.2500000782310963,0.904650541848944,-6.705522537231445e-08,22598.0,5,1.0,1.0,1.0,0.0,True,,,,,,,"[""search""]",1.9374999701976776,0.75,"[""read""]",0.31250010803341866,0.25,0.75,True,True,True
