conflicted,experiment,gold_hops,id,native_original_prefixes,ordinal,original_request_sha256,question_id,r,run,step,trajectory_length,native_n,margin,likelihood,replica_margin_difference,input_tokens,answer_n,official_score,exact_match,f1,fallback_n,complete,mask,order,condition,introduced_hops,parent_state,preview_slots
True,preview,4,state-r2-q010-t008-preview-original,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/092b666c2ffe/step-008/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/092b666c2ffe/step-008/qwen-r2/native-s.request.json']",10,7abd65a0db14271170421d434b8b5ac7606ca65940e2e1e6e8920dc00783f224,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.25,2,8,8,2,6.874999942490831,0.9989677689039437,0.0,21073.0,0,,,,,True,,,original,[],state-r2-q010-t008,61
True,preview,4,state-r2-q010-t008-preview-removed,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/092b666c2ffe/step-008/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/092b666c2ffe/step-008/qwen-r2/native-s.request.json']",10,7abd65a0db14271170421d434b8b5ac7606ca65940e2e1e6e8920dc00783f224,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.25,2,8,8,2,8.124999986350304,0.9997040428824483,-0.25000081211328506,17390.0,0,,,,,True,,,removed,[],state-r2-q010-t008,61
True,preview,4,state-r2-q010-t008-preview-irrelevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/092b666c2ffe/step-008/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/092b666c2ffe/step-008/qwen-r2/native-s.request.json']",10,7abd65a0db14271170421d434b8b5ac7606ca65940e2e1e6e8920dc00783f224,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.25,2,8,8,2,8.375000147112587,0.9997694933119095,-0.25000046331842896,21428.0,0,,,,,True,,,irrelevant,[],state-r2-q010-t008,61
True,preview,3,state-r2-q011-t002-preview-original,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-002/qwen-r2/native-s.request.json']",11,4be11ca0eaa451d8e62bba546c26539c4569b2f12f61412746e6038b530475b2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.0,2,2,16,2,0.6250000298023224,0.6513548714339145,0.25,8811.0,0,,,,,True,,,original,[],state-r2-q011-t002,67
True,preview,3,state-r2-q011-t002-preview-removed,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-002/qwen-r2/native-s.request.json']",11,4be11ca0eaa451d8e62bba546c26539c4569b2f12f61412746e6038b530475b2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.0,2,2,16,2,-4.812499945983291,0.008061991960243051,-0.1250002160668373,4969.0,0,,,,,True,,,removed,[],state-r2-q011-t002,67
True,preview,3,state-r2-q011-t002-preview-irrelevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-002/qwen-r2/native-s.request.json']",11,4be11ca0eaa451d8e62bba546c26539c4569b2f12f61412746e6038b530475b2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.0,2,2,16,2,-8.999999593441316,0.00012339462614718795,0.2500001150328899,9560.0,0,,,,,True,,,irrelevant,[],state-r2-q011-t002,67
True,preview,3,state-r2-q011-t002-preview-relevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-002/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-002/qwen-r2/native-s.request.json']",11,4be11ca0eaa451d8e62bba546c26539c4569b2f12f61412746e6038b530475b2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.0,2,2,16,2,4.312499914783984,0.9867771771357982,-0.12499983329325914,9556.0,0,,,,,True,,,relevant,"[1, 2, 3]",state-r2-q011-t002,67
True,preview,3,state-r2-q011-t003-preview-original,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-003/qwen-r2/native-s.request.json']",11,7c03a3ad8356cb4cebea2fa7283779270fc0db94e88aa7842e648cbeab3e1290,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.0,2,3,16,2,2.124999914318323,0.893309397888224,-0.2499999776482582,9229.0,0,,,,,True,,,original,[],state-r2-q011-t003,67
True,preview,3,state-r2-q011-t003-preview-removed,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-003/qwen-r2/native-s.request.json']",11,7c03a3ad8356cb4cebea2fa7283779270fc0db94e88aa7842e648cbeab3e1290,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.0,2,3,16,2,-0.6249999701976776,0.34864514210180597,-5.960464477539063e-08,5210.0,0,,,,,True,,,removed,[],state-r2-q011-t003,67
True,preview,3,state-r2-q011-t003-preview-irrelevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-003/qwen-r2/native-s.request.json']",11,7c03a3ad8356cb4cebea2fa7283779270fc0db94e88aa7842e648cbeab3e1290,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.0,2,3,16,2,-4.93750009057112,0.00712142810533264,0.3750000302679837,9781.0,0,,,,,True,,,irrelevant,[],state-r2-q011-t003,67
True,preview,3,state-r2-q011-t003-preview-relevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-003/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-003/qwen-r2/native-s.request.json']",11,7c03a3ad8356cb4cebea2fa7283779270fc0db94e88aa7842e648cbeab3e1290,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.0,2,3,16,2,2.9999999590218067,0.9525741249711753,2.2351741790771484e-08,9768.0,0,,,,,True,,,relevant,"[2, 3]",state-r2-q011-t003,67
True,preview,3,state-r2-q011-t004-preview-original,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-004/qwen-r2/native-s.request.json']",11,48bc1b8ff20655716d32ee8f5b204facf8245811873ef916566415b07b5297b7,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,4,16,2,3.6250000121071935,0.9740426431083163,8.009374141693115e-08,19412.0,0,,,,,True,,,original,[],state-r2-q011-t004,65
True,preview,3,state-r2-q011-t004-preview-removed,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-004/qwen-r2/native-s.request.json']",11,48bc1b8ff20655716d32ee8f5b204facf8245811873ef916566415b07b5297b7,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,4,16,2,4.624999835621566,0.9902915219381551,1.1827796697616577e-07,15612.0,0,,,,,True,,,removed,[],state-r2-q011-t004,65
True,preview,3,state-r2-q011-t004-preview-irrelevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-004/qwen-r2/native-s.request.json']",11,48bc1b8ff20655716d32ee8f5b204facf8245811873ef916566415b07b5297b7,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,4,16,2,3.687499985098839,0.9755769095908488,-0.12499991804361343,19931.0,0,,,,,True,,,irrelevant,[],state-r2-q011-t004,65
True,preview,3,state-r2-q011-t004-preview-relevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-004/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-004/qwen-r2/native-s.request.json']",11,48bc1b8ff20655716d32ee8f5b204facf8245811873ef916566415b07b5297b7,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,4,16,2,4.312500086147338,0.9867771793717436,0.12500023003667593,19927.0,0,,,,,True,,,relevant,[3],state-r2-q011-t004,65
True,preview,3,state-r2-q011-t005-preview-original,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-005/qwen-r2/native-s.request.json']",11,cb0d6d550747ab5335fdb2d7fb4528b12c6b72e4cc2a0b260894a68e7586b3dd,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,5,16,2,-0.6874999850988388,0.33458944457077083,0.12500008940696716,9573.0,0,,,,,True,,,original,[],state-r2-q011-t005,65
True,preview,3,state-r2-q011-t005-preview-removed,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-005/qwen-r2/native-s.request.json']",11,cb0d6d550747ab5335fdb2d7fb4528b12c6b72e4cc2a0b260894a68e7586b3dd,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,5,16,2,-0.5625000298023224,0.3629691986286475,0.12500005960464478,5643.0,0,,,,,True,,,removed,[],state-r2-q011-t005,65
True,preview,3,state-r2-q011-t005-preview-irrelevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-005/qwen-r2/native-s.request.json']",11,cb0d6d550747ab5335fdb2d7fb4528b12c6b72e4cc2a0b260894a68e7586b3dd,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,5,16,2,-0.7499999701976776,0.3208213073183839,0.0,10134.0,0,,,,,True,,,irrelevant,[],state-r2-q011-t005,65
True,preview,3,state-r2-q011-t005-preview-relevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-005/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-005/qwen-r2/native-s.request.json']",11,cb0d6d550747ab5335fdb2d7fb4528b12c6b72e4cc2a0b260894a68e7586b3dd,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,5,16,2,0.8125000149011612,0.6926419863070303,0.12499997019767761,10130.0,0,,,,,True,,,relevant,[3],state-r2-q011-t005,65
True,preview,3,state-r2-q011-t006-preview-original,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-006/qwen-r2/native-s.request.json']",11,8b84d378502f55b0ddf28c7b9590bf4fbd86a2565322d78b747b557975ab05c7,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,6,16,2,-1.6875,0.1561048974454574,-0.12499997019767761,9902.0,0,,,,,True,,,original,[],state-r2-q011-t006,65
True,preview,3,state-r2-q011-t006-preview-removed,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-006/qwen-r2/native-s.request.json']",11,8b84d378502f55b0ddf28c7b9590bf4fbd86a2565322d78b747b557975ab05c7,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,6,16,2,-1.437499962747097,0.19193279222496065,-0.1249999850988388,5962.0,0,,,,,True,,,removed,[],state-r2-q011-t006,65
True,preview,3,state-r2-q011-t006-preview-irrelevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-006/qwen-r2/native-s.request.json']",11,8b84d378502f55b0ddf28c7b9590bf4fbd86a2565322d78b747b557975ab05c7,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,6,16,2,-1.8124999776482582,0.14033625218664175,-0.3749999850988388,10492.0,0,,,,,True,,,irrelevant,[],state-r2-q011-t006,65
True,preview,3,state-r2-q011-t006-preview-relevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-006/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-006/qwen-r2/native-s.request.json']",11,8b84d378502f55b0ddf28c7b9590bf4fbd86a2565322d78b747b557975ab05c7,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,6,16,2,0.8749999850988388,0.7057850247427475,-2.9802322387695312e-08,10488.0,0,,,,,True,,,relevant,[3],state-r2-q011-t006,65
True,preview,3,state-r2-q011-t007-preview-original,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-007/qwen-r2/native-s.request.json']",11,a1d62f0a95cb314b6ddd82e3a769667c421166bc0c48e7cebfd7f28e87e4f980,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,7,16,2,-2.374999977648258,0.08509904674726422,0.24999991059303284,10083.0,0,,,,,True,,,original,[],state-r2-q011-t007,65
True,preview,3,state-r2-q011-t007-preview-removed,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-007/qwen-r2/native-s.request.json']",11,a1d62f0a95cb314b6ddd82e3a769667c421166bc0c48e7cebfd7f28e87e4f980,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,7,16,2,-2.437500026077032,0.08035746689511061,-0.12500008195638657,6215.0,0,,,,,True,,,removed,[],state-r2-q011-t007,65
True,preview,3,state-r2-q011-t007-preview-irrelevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-007/qwen-r2/native-s.request.json']",11,a1d62f0a95cb314b6ddd82e3a769667c421166bc0c48e7cebfd7f28e87e4f980,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,7,16,2,-2.1249999552965164,0.10669059820623797,0.25000008940696716,10627.0,0,,,,,True,,,irrelevant,[],state-r2-q011-t007,65
True,preview,3,state-r2-q011-t007-preview-relevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-007/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-007/qwen-r2/native-s.request.json']",11,a1d62f0a95cb314b6ddd82e3a769667c421166bc0c48e7cebfd7f28e87e4f980,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,7,16,2,-0.375,0.40733340004593027,0.0,10623.0,0,,,,,True,,,relevant,[3],state-r2-q011-t007,65
True,preview,3,state-r2-q011-t008-preview-original,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-008/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-008/qwen-r2/native-s.request.json']",11,aaa6f3b4ce8203f99fa7d996b52c9c52dd8ecc7909121413083ee0cba88cc5c5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,8,16,2,-1.8125000149011612,0.14033624769237754,-0.12500008940696716,10322.0,0,,,,,True,,,original,[],state-r2-q011-t008,65
True,preview,3,state-r2-q011-t008-preview-removed,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-008/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-008/qwen-r2/native-s.request.json']",11,aaa6f3b4ce8203f99fa7d996b52c9c52dd8ecc7909121413083ee0cba88cc5c5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,8,16,2,-2.5000000186264515,0.07585817871546009,0.25000017136335373,6447.0,0,,,,,True,,,removed,[],state-r2-q011-t008,65
True,preview,3,state-r2-q011-t008-preview-irrelevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-008/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-008/qwen-r2/native-s.request.json']",11,aaa6f3b4ce8203f99fa7d996b52c9c52dd8ecc7909121413083ee0cba88cc5c5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,8,16,2,-3.000000001862645,0.0474258730934187,1.6763806343078613e-07,10841.0,0,,,,,True,,,irrelevant,[],state-r2-q011-t008,65
True,preview,3,state-r2-q011-t008-preview-relevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-008/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-008/qwen-r2/native-s.request.json']",11,aaa6f3b4ce8203f99fa7d996b52c9c52dd8ecc7909121413083ee0cba88cc5c5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,8,16,2,-1.1874999850988388,0.23370635958265493,-0.1250000298023224,10837.0,0,,,,,True,,,relevant,[3],state-r2-q011-t008,65
True,preview,3,state-r2-q011-t009-preview-original,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-009/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-009/qwen-r2/native-s.request.json']",11,feb0e6343f2a6cf9eab888bc65e0dec90963d467e756c7981fca48418592a1e4,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,9,16,2,-2.3749999813735485,0.08509904645722356,1.2665987014770508e-07,10405.0,0,,,,,True,,,original,[],state-r2-q011-t009,65
True,preview,3,state-r2-q011-t009-preview-removed,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-009/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-009/qwen-r2/native-s.request.json']",11,feb0e6343f2a6cf9eab888bc65e0dec90963d467e756c7981fca48418592a1e4,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,9,16,2,-2.1249999590218067,0.10669059785118906,-6.705522537231445e-08,6562.0,0,,,,,True,,,removed,[],state-r2-q011-t009,65
True,preview,3,state-r2-q011-t009-preview-irrelevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-009/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-009/qwen-r2/native-s.request.json']",11,feb0e6343f2a6cf9eab888bc65e0dec90963d467e756c7981fca48418592a1e4,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,9,16,2,-3.3749999394640326,0.03308598032532826,-0.25000005029141903,10938.0,0,,,,,True,,,irrelevant,[],state-r2-q011-t009,65
True,preview,3,state-r2-q011-t009-preview-relevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-009/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-009/qwen-r2/native-s.request.json']",11,feb0e6343f2a6cf9eab888bc65e0dec90963d467e756c7981fca48418592a1e4,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,9,16,2,-0.9374999850988388,0.28140561044240436,-0.1250000298023224,10934.0,0,,,,,True,,,relevant,[3],state-r2-q011-t009,65
True,preview,3,state-r2-q011-t010-preview-original,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-010/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-010/qwen-r2/native-s.request.json']",11,b0b6738ea1e5b4d5774aea1a3d0fac25e80e96e9ace35c30248f3c9f5ecfcff2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,10,16,2,-3.375000022351742,0.03308597767364294,1.1920928955078125e-07,10813.0,0,,,,,True,,,original,[],state-r2-q011-t010,65
True,preview,3,state-r2-q011-t010-preview-removed,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-010/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-010/qwen-r2/native-s.request.json']",11,b0b6738ea1e5b4d5774aea1a3d0fac25e80e96e9ace35c30248f3c9f5ecfcff2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,10,16,2,-3.1249999906867743,0.042087728291094126,-5.587935447692871e-08,6873.0,0,,,,,True,,,removed,[],state-r2-q011-t010,65
True,preview,3,state-r2-q011-t010-preview-irrelevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-010/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-010/qwen-r2/native-s.request.json']",11,b0b6738ea1e5b4d5774aea1a3d0fac25e80e96e9ace35c30248f3c9f5ecfcff2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,10,16,2,-4.124999954365194,0.015906392426153618,-0.24999981932342052,11367.0,0,,,,,True,,,irrelevant,[],state-r2-q011-t010,65
True,preview,3,state-r2-q011-t010-preview-relevant,"['/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-010/qwen-r1/native-s.request.json', '/data/zhaogangyi/picorer-eval/qwen36-v100-sufficiency-dynamics-replicate-2-20260912/probes-v2/21b36201c83e/step-010/qwen-r2/native-s.request.json']",11,b0b6738ea1e5b4d5774aea1a3d0fac25e80e96e9ace35c30248f3c9f5ecfcff2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,0.6666666666666666,2,10,16,2,-1.1875000223517418,0.23370635291111833,0.3749999850988388,11363.0,0,,,,,True,,,relevant,[3],state-r2-q011-t010,65
