run,question_id,qa_pair_id,question,backbone,thinking_level,primary_no_conflict,match_count,match_method,all_stages_completed,final_official_score,original_prediction,wrap_id,wrap_created_at,log_line,log_sha256,retrieval_status,finish_status,finish_selection_status,successful_finish_count,last_event_is_successful_finish,termination,search_calls,max_search_calls,at_search_cap,tool_errors,trace_event_count,read_call_count,final_evidence_sources,final_evidence_hashes_valid,finish_commit_matches_final_ids,all_read_source_ids_retained,last_read_source_ids_retained,all_read_ranges_retained,last_read_ranges_retained,last_read_precedes_finish,gold_hops,package_hops,package_complete,handoff_hops,handoff_complete,read_tool_output_hops,all_tool_output_hops,handoff_prompt_sha256,handoff_bytes
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,factconsolidation_mh_262k_no70,"What country is the nationality of the spouse of the author of ""David Copperfield""?",gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,United Kingdom of Great Britain and Ireland,8419b931-f5aa-46b8-be78-c0214246d969,2026-09-12T17:31:39.126Z,2483,f9ceb129f4f9dfb086f09c2766918a1ecc40341ac9d559ba608f6c29b275f355,insufficient,insufficient,insufficient,1,True,explicit_finish,8,8,True,1,16,5,15,True,True,True,True,True,True,True,3,"[1, 2]",False,"[1, 2]",False,"[1, 2]","[1, 2]",09d286a6bd2059f8048e10f9f4c9b05a718b92af8700640987227924486b19b3,249179
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,factconsolidation_mh_262k_no71,In which organization did Francis Parkman work as an employee and who is its chairperson?,gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Office of Strategic Services; Robert James Carlson,07c6fe33-a425-454e-826e-d1d4d04ea3b8,2026-09-12T17:29:39.517Z,2474,9fe56a8db8975b803a475e25e6141e6b51d8438202e404b078f21211e0735ee2,sufficient,sufficient,sufficient,1,True,explicit_finish,5,8,False,0,9,3,4,True,True,True,True,True,True,True,2,"[1, 2]",True,"[1, 2]",True,"[1, 2]","[1, 2]",a2226bc2c2ed6da572f337b6e8f860f251fe86fac37329509bc16b8909971d7b,69432
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,factconsolidation_mh_262k_no72,"What is the capital of the country where the director/manager of ""Good Morning America"" holds a citizenship?",gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,London,46d573a8-74fc-4a79-b5c6-81ecfa8f67eb,2026-09-12T17:30:24.220Z,2478,0bea0e0d75bbd3ea18482ca9ce482146fdc2b8a186fc9f5d0cd3d8cfd0dd1f7a,insufficient,insufficient,insufficient,1,True,explicit_finish,8,8,True,0,11,2,12,True,True,True,True,True,True,True,4,[],False,[],False,[],[],70f619086b57868452f7f1f5d0a4cbb43684ad45ccd06aa5f910f300b1d14e97,198477
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,factconsolidation_mh_262k_no73,In which language does the government of the country Pee Wee King holds citizenship conduct its official business?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,1.0,Hebrew,b8c0e439-4a72-4295-9287-d0add4031e6b,2026-09-12T17:30:24.213Z,2477,3356c015a82f398de7a160303eafa54658680368acd7aa44210fc1ee9e7ff1f1,sufficient,sufficient,sufficient,1,True,explicit_finish,7,8,False,0,11,3,4,True,True,True,True,True,True,True,2,"[1, 2]",True,"[1, 2]",True,"[1, 2]","[1, 2]",20000cf81618625d06f69bd17edb81056b26f746c8595077f06f05f898e679ef,69115
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,factconsolidation_mh_262k_no74,In what language do official government documents get written in the country that Tomokazu Seki is a citizen of?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Unknown,cbf476fd-e666-4eb8-9fb4-a66e8e14e5db,2026-09-12T17:27:44.069Z,2468,42aa1a4fbf0ecdee40c6cc276d1093d327788a1fc0437f5b6bca7888e4c2b22e,sufficient,sufficient,sufficient,1,True,explicit_finish,2,8,False,0,4,1,2,True,True,True,True,True,True,True,2,[2],False,[2],False,[2],"[1, 2]",a676d09da21105fded23d4a02470a97133a78b9cf4624b6d96d9b61439c3041f,35418
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,factconsolidation_mh_262k_no75,What continent is the country of citizenship of the manager/director of Taxman located in?,gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Europe,0b7422cf-a2f6-4d3e-9da7-9ab5f73bac84,2026-09-12T17:30:46.700Z,2480,c82204733a35ebcc12510dca356ed835beb0f71c261861244fed8f2da237c796,insufficient,insufficient,insufficient,1,True,explicit_finish,8,8,True,0,12,3,17,True,True,True,True,True,True,True,4,"[1, 2, 3]",False,"[1, 2, 3]",False,[1],"[1, 2]",402cd6c5d354ed1b786f93da049e171917c7142c46a3988c3659275e351e2e57,294547
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,factconsolidation_mh_262k_no76,In which city was the person who created the centrifugal governor born?,gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Mumbai,5dc2aaaa-8ad5-461c-9fb4-b9ea71583df2,2026-09-12T17:34:23.023Z,2492,66e7269b069b0d25e66d0d6b540ed9ec097c149649ab3e7cf7386b0fbd23a748,insufficient,insufficient,insufficient,1,True,explicit_finish,8,8,True,0,17,6,19,True,True,True,True,True,True,True,2,"[1, 2]",True,"[1, 2]",True,"[1, 2]","[1, 2]",da817644c6a6329d17a04db32b2315c40c4985d742a2d563f270befa36aabd92,318276
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,factconsolidation_mh_262k_no77,What is the name of the capital city of the country to which the spouse of the author of Star Trek canon holds citizenship?,gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,"Washington, D.C.",52aacd91-7a7f-4256-a138-f36a246a39fc,2026-09-12T17:29:27.988Z,2473,a6a80936dc53af6b1c9513afd48aa4bc29a6a717ebccf34abc9f7cb8ef973568,sufficient,sufficient,sufficient,1,True,explicit_finish,3,8,False,0,7,3,4,True,True,True,True,True,True,True,4,[],False,[],False,[],[],973ad8c130fd4ffd119c640385a9fa8415707efb71a50aa9ffef851e50c5b697,69705
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,factconsolidation_mh_262k_no78,Which language is considered the official language of Eric Weissberg's country of citizenship?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,English,3d607cb4-8196-46cd-8f3f-07a7de92af6b,2026-09-12T17:34:41.331Z,2494,f976ba354f8d1a5193dfa979d2ab15f23c35ec80253fec604d70216c73cd141d,sufficient,sufficient,sufficient,1,True,explicit_finish,8,8,True,0,18,6,15,True,True,True,True,True,True,True,2,"[1, 2]",True,"[1, 2]",True,"[1, 2]","[1, 2]",4e1b1fe156b25b1bf5a6ad99721fcec2170638e2bf8689d419cd2b327db6905d,259571
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,factconsolidation_mh_262k_no79,Where is the educational institution located where Tom Selleck was educated and its headquarters also situated?,gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,1.0,Vienna,5563182d-81db-41a2-8073-0ca398348600,2026-09-12T17:31:49.141Z,2485,b7454639dc8c5129db90d0a052fbc0e2448b225249082613d4b925f1c29fd9e5,insufficient,insufficient,insufficient,1,True,explicit_finish,8,8,True,0,11,1,2,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],97bf6c08dd8818872b42e6109e6140fbf791d41fbd5e2ed0d6eeff02b275e470,35568
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,factconsolidation_mh_262k_no80,Which language was used by Mario Puzo in writing his famous work?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Japanese,65c7bfe6-de43-400b-846a-7d73cf13f84e,2026-09-12T17:31:09.770Z,2482,654e0663fe7696eb0ae3b30d5e89a5a0b2dc7bdede249acc6f736bae66ecdf7b,sufficient,sufficient,sufficient,1,True,explicit_finish,6,8,False,0,9,2,4,True,True,True,True,True,True,True,2,[],False,[],False,[],[1],168e4184530368d61a96f92494ca7d2d93c41905d56877055c357859c662371a,69442
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,factconsolidation_mh_262k_no81,Which continent is the country of origin of Teenage Fanclub located in?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Europe,06b1b5b3-d520-43fb-9479-fa7c11cd3e2f,2026-09-12T17:33:37.900Z,2489,689cd2ec7c4b42a97e8e30ec9ff8c281d27c40cca710cc924762a71409fa6a47,sufficient,sufficient,sufficient,1,True,explicit_finish,8,8,True,0,14,4,4,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],9204ed3bca796af00d532c158762037b5b8c4779c4ea1226da0ebeb1b44902a4,60677
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,factconsolidation_mh_262k_no82,Where was the work location of the individual who founded the religion practiced by Edward Mooney?,gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Boston,9336b1ee-0bef-422f-bbca-f68920e55a01,2026-09-12T17:34:17.093Z,2491,8ddd18e3624e771ce86bbf6a61b3aa429068a09a6d126ccb4b132f2b745f7318,insufficient,insufficient,insufficient,1,True,explicit_finish,8,8,True,0,14,3,10,True,True,True,True,True,True,True,3,[1],False,[1],False,[1],[1],d736acb8670137a658f508c53988a62851dea660e3745cbcf14e6ee044121f2b,172039
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,factconsolidation_mh_262k_no83,What is the professional background of the spouse of Lalu Prasad Yadav?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Politician,335850d4-9d4b-4804-bdae-48ab010e7569,2026-09-12T17:30:01.304Z,2475,28612d634e4bddde9e48771b1bb28eb32d644d1ca77431852ff5e569cce8bea3,sufficient,sufficient,sufficient,1,True,explicit_finish,1,8,False,0,3,1,2,True,True,True,True,True,True,True,2,[],False,[],False,[],[1],876b06d48199325dabead372088192ce2ee4ca56859596a89d57455d62ae9c13,34935
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,factconsolidation_mh_262k_no84,What is the name of the capital city of the country that is the origin of the sport played by Enrico Villanueva?,gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,"Washington, D.C.",46f7eadf-b7f3-4695-9fb8-673ba00cf2ed,2026-09-12T17:35:30.210Z,2498,8f8a05b2fe647e77ce69a08626f4cb14de8a51698c0bb3249a6fe68228dd0ec2,insufficient,insufficient,insufficient,1,True,explicit_finish,8,8,True,0,15,6,21,True,True,True,True,True,True,True,4,[1],False,[1],False,[1],[1],9b47ce61b5d383260e680a4d5631d9b47ab2e6c54c9cce9513a7a2412e85e453,363199
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,factconsolidation_mh_262k_no85,"In what field did the author, who is known for Julius Caesar, work in?",gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,politician,c6165602-23ec-44e5-af4f-9b432d8bbabb,2026-09-12T17:31:39.339Z,2484,787d9c8abd79d4fac8a08e2d85f0bce43568bccf25e0074410ae3a7a2f13419e,sufficient,sufficient,sufficient,1,True,explicit_finish,3,8,False,0,6,2,8,True,True,True,True,True,True,True,2,"[1, 2]",True,"[1, 2]",True,"[1, 2]","[1, 2]",5055ab163057d364b25f5c26e9115c2e28e210f94b4b9634a4bfa21aec30e122,138007
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,factconsolidation_mh_262k_no86,Which faith is the partner of Benigno Aquino Jr. affiliated with?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,1.0,Methodism,3edb57d4-6ece-427c-bfbf-54a1a9385671,2026-09-12T17:30:46.689Z,2479,bc0b3096a7c8007a8006bf711516230db36d8505c8434064e2ed68b472e6747d,sufficient,sufficient,sufficient,1,True,explicit_finish,2,8,False,0,4,1,2,True,True,True,True,True,True,True,2,"[1, 2]",True,"[1, 2]",True,"[1, 2]","[1, 2]",d735739c5066f3de9278897d9cf82aebda6c836c2eb85142411a23e7bc6fbadb,35772
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,factconsolidation_mh_262k_no87,From which country does the spouse of the creator of WWE Tough Enough hold citizenship?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,United States of America,aa028fd0-754a-4d57-95fd-0eda52f927d4,2026-09-12T17:36:01.958Z,2503,fcc6983ce11bd011b287c11c1b2d77ba4a3ac5aa5327348c97f1ea2e53b57831,insufficient,insufficient,insufficient,1,True,explicit_finish,8,8,True,0,17,7,33,True,True,True,True,True,True,True,3,"[1, 2, 3]",True,"[1, 2, 3]",True,"[1, 2]","[1, 2]",632a5638ec03c5f9103385f6e49eb273304062ae9c5b4723e67e745079c692d1,566923
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,factconsolidation_mh_262k_no88,"What is the name of the current head of state of the country where ""Outsourced"" came from?",gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Guðni Jóhannesson,b75b541d-dd40-4add-b67a-57a581262a62,2026-09-12T17:33:26.696Z,2488,c4ee0bd1a8192df1e27ee5fbbc14ec60191ba91efca3522b7f0488c91b631ba0,sufficient,sufficient,sufficient,1,True,explicit_finish,6,8,False,0,9,2,3,True,True,True,True,True,True,True,2,"[1, 2]",True,"[1, 2]",True,"[1, 2]","[1, 2]",7f7aef315f4812f738a0afc961ce9594d02f1383388deb47b2f19e47f42bc82a,52274
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,factconsolidation_mh_262k_no89,In which city is the headquarters of the TV network that originally broadcasted NBA on ABC?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,California,ed3e52c4-aef9-4b18-a2ea-a463b73dd2c6,2026-09-12T17:35:22.119Z,2496,efc4ae54decc59d2b36bb2bb1478de95f1e4c8cbb56a8d7667aa94f3f5a2b821,sufficient,sufficient,sufficient,1,True,explicit_finish,8,8,True,0,13,3,8,True,True,True,True,True,True,True,2,[],False,[],False,[],[],ce04f150710067228f81af27aeb295f36680e61c32bae06fa80562f5f9a30014,139039
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,factconsolidation_mh_262k_no90,What is the name of the founder of the religion associated with Dzhokhar Dudayev?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,1.0,Gérard Blitz,b722b117-9a17-408e-a5f0-7ba422333d5b,2026-09-12T17:34:11.247Z,2490,dd920960e6547f3eeb0bce0c8294ef77727a4a8a7c4152ef3e6c3156103ab5f5,sufficient,sufficient,sufficient,1,True,explicit_finish,7,8,False,0,10,2,3,True,True,True,True,True,True,True,2,"[1, 2]",True,"[1, 2]",True,"[1, 2]","[1, 2]",ed49e9259eb923b6ef5bce25ef6eb4d403013eff1f25f09e1c009ff36d3de449,52669
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,factconsolidation_mh_262k_no91,Which political figure holds the role of head of state for the country that Brad Stevens' sport is associated with?,gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Donald Trump,2589e318-4201-4bb4-a1a3-98a741afa573,2026-09-12T17:35:53.924Z,2502,f5651398a182709196a9ce8168fb89a91b6c816c07c700570c8ff9ccf54122f4,sufficient,sufficient,sufficient,1,True,explicit_finish,8,8,True,0,12,2,4,True,True,True,True,True,True,True,3,"[1, 2]",False,"[1, 2]",False,[1],[1],57189b29668c18112adb9a0905cf0dbaa28907c32f7b41b70fbf3aa5f93ae3cc,69552
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,factconsolidation_mh_262k_no92,What is the name of the leader of the government in the country where the sport related to the 1985 NBA Draft originated?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Dietlind Grabe,906091b4-3a60-4bcf-8291-ad269021dbb6,2026-09-12T17:37:18.758Z,2510,ba78eabd4c28ef4c6bf07d7ccec0efab611c53ee7fe8d0ef571a525abee9a410,sufficient,sufficient,sufficient,1,True,explicit_finish,8,8,True,0,17,5,26,True,True,True,True,True,True,True,3,[1],False,[1],False,[],[],c011704e757d5ed1f1d25b88f257c380bcfcdac416bbc821337928cd70282690,447913
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,factconsolidation_mh_262k_no93,In which city is the capital located of the country where the sport that Ricky Rubio plays originated?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,"Washington, D.C.",56a9d27f-cf94-434f-a683-97ab74d7982e,2026-09-12T17:36:06.292Z,2505,159ed82c60267b335aa76320ae34d08003e9166991e67f9617b04a72d4f4b052,insufficient,insufficient,insufficient,1,True,explicit_finish,8,8,True,0,16,5,26,True,True,True,True,True,True,True,4,"[1, 4]",False,"[1, 4]",False,[1],[1],dfa7973be02996d0e715a169db8db5f4e6744f3dcb0db1cfe9c9fff7fd1ae733,446696
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,factconsolidation_mh_262k_no94,What is the primary language spoken in the country where Flogging Molly comes from?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,1.0,English,60e6471f-1eb1-4993-a9cf-bf6c86f3559c,2026-09-12T17:36:18.554Z,2506,d4e0de78f019e44a12951677bd0abd21025d8d340fa6b9848982b240f5add616,insufficient,insufficient,insufficient,1,True,explicit_finish,8,8,True,0,13,3,14,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],"[1, 2]",1dfdd2d1f8df850b275f515949898a909a2b8648fdba40f3fd2b6d8ba40fc602,234112
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,factconsolidation_mh_262k_no95,Which company did the employer of the creator of Link work for?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Nintendo,f75ccdb3-fae2-4533-a16b-4cb62f3c1236,2026-09-12T17:32:42.347Z,2486,1f6e001c38442dd564018a502d9c5c89132dae79514015afa919ff2b32284aa9,sufficient,sufficient,sufficient,1,True,explicit_finish,1,8,False,0,3,1,2,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],1990e693f191837d296d6c0112dfb5bebc40b447dccb6b806cb22c7f4e7d5b63,34812
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,factconsolidation_mh_262k_no96,What is the country of origin of the sport associated with Dave Dombrowski's employer?,gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,England,3866d316-eadc-45c7-b2f0-2c06e936c67d,2026-09-12T17:36:01.985Z,2504,8d5c0f752f7c6d7e300c1309dfbe280a3070b47cc6989774bc8d4e3ff162949b,sufficient,sufficient,sufficient,1,True,explicit_finish,7,8,False,0,12,4,7,True,True,True,True,True,True,True,3,"[1, 2]",False,"[1, 2]",False,[1],[1],9154660b07c0c7f1bcd436d3ac74bfd863c6e82875ec0c3fc187e4f7c0064aa9,123339
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,factconsolidation_mh_262k_no97,Which sport is associated with the position played by Bobby Hurley?,gpt-5-mini,medium,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,association football,ea7104f1-cb34-4db8-9e86-9b3992625f43,2026-09-12T17:33:19.276Z,2487,b3e8c72fbd6290b9563a9cb4b4c51a664d42b0892d743fccfdd50a22fb1f98ec,sufficient,sufficient,sufficient,1,True,explicit_finish,2,8,False,0,4,1,2,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],7d46efd0d7cffc5c49c4d98ddbff6b58f04e23337e4fd063cebdd63e17ea7fee,35083
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,factconsolidation_mh_262k_no98,What is the place of employment of the individual who founded the religion practiced by Jacqueline Kennedy Onassis?,gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Munich,1bcb51bd-f734-4306-a84b-28e093e54c92,2026-09-12T17:39:08.152Z,2516,d7c5aa105746c45c706a42035c4c091217cd243e26ac9cb07e647831d762bfc5,sufficient,sufficient,sufficient,1,True,explicit_finish,8,8,True,0,16,6,4,True,True,True,True,True,True,True,3,"[1, 2, 3]",True,"[1, 2, 3]",True,"[1, 2, 3]","[1, 2, 3]",c86ca2887e7040151aac3115468a8eb776765d24fdc6e323f8700c5ac49b78b1,69549
rq1_gpt5,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,factconsolidation_mh_262k_no99,What is the birthplace of the person who founded the religion that Ferdinando I de' Medici professes?,gpt-5-mini,medium,False,1,query_user_model_operator_metadata_exact_prompt,True,1.0,Epworth,32bc138b-9798-4749-833b-dcbd81d57f3e,2026-09-12T17:34:46.833Z,2495,07d37920638a453ca941f0f9c084540a6e8d9a44252345cd1b02875b75ab6367,sufficient,sufficient,sufficient,1,True,explicit_finish,3,8,False,0,6,2,5,True,True,True,True,True,True,True,3,"[1, 2, 3]",True,"[1, 2, 3]",True,"[1, 2, 3]","[1, 2, 3]",fc4d179cf5a05ed88431539dfd49b051fb67f76e4b1cb0697c870d4aa6ddd1b1,87058
qwen_repeat1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,factconsolidation_mh_262k_no0,What is the country of origin of the sport played by Christian Abbiati?,qwen3.6-27b,low,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,United States of America,621afcc7-44f6-43ba-9152-a9304abbaea5,2026-09-12T10:53:14.851Z,6,ad044bdb3cecf90ba87a1599e963ab27dba63caaa20e12198317b8b7bf8724a4,sufficient,sufficient,sufficient,1,True,explicit_finish,4,8,False,0,8,3,3,True,True,True,True,True,True,True,3,[1],False,[1],False,[1],[1],6fcb980574dae79c9863bba38dc463b38d82c0ad304ae8dc2ae1a80b8684c72f,52204
qwen_repeat1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,factconsolidation_mh_262k_no1,Which religion is the country of citizenship of Karl Lueger predominantly associated with?,qwen3.6-27b,low,True,1,query_user_model_operator_metadata_exact_prompt,True,1.0,atheism,366e6dad-1361-4f06-9af2-2368d1af906d,2026-09-12T10:53:06.913Z,4,5c2b49210a49795040d7b9bf65f33da12246e43a6ebdba6db570e360673ddaa6,sufficient,sufficient,sufficient,1,True,explicit_finish,2,8,False,0,6,3,4,True,True,True,True,True,True,True,2,"[1, 2]",True,"[1, 2]",True,"[1, 2]","[1, 2]",5715d3ed8d1630451e45ccaaaf01dc7cfe4965af511006995f12dbe65e2fd4f8,69678
qwen_repeat1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,factconsolidation_mh_262k_no2,"The continent where the country of citizenship of the spouse of the author of ""American Pastoral"" is related to is what?",qwen3.6-27b,low,False,1,query_user_model_operator_metadata_exact_prompt,True,0.0,Antarctica,8d3c8399-93bf-4df7-9721-6324911a289b,2026-09-12T10:53:08.541Z,5,83c0700b4f7c8dffff48602babe8c1c375246c70251b2c482904cbb7ff07edf1,sufficient,sufficient,sufficient,1,True,explicit_finish,4,8,False,0,7,2,6,True,True,True,True,True,True,True,4,[1],False,[1],False,[1],"[1, 2, 3]",33c026f1688d62419dea1d9f91778698fedbd1d478a9a40169eadb97d16e552f,104565
qwen_repeat1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,factconsolidation_mh_262k_no3,"What is the place of origin for the broadcaster who first aired ""Your Hit Parade""?",qwen3.6-27b,low,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,New York City,4dcb7c49-2ad9-4d9f-a022-3e3b1ea9dda1,2026-09-12T10:52:43.389Z,1,fbc09bf8a00f446b8f6f88c31e638647026ca8a4ce5dcdb92d522e47e2f2ea1a,sufficient,sufficient,sufficient,1,True,explicit_finish,1,8,False,0,3,1,1,True,True,True,True,True,True,True,2,[1],False,[1],False,[1],[1],c69f176a06cb8d42b0601514a2a8941804f681044ccce7d519727e156474523d,18056
qwen_repeat1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,factconsolidation_mh_262k_no4,What is the name of the language in which Valmiki wrote his notable works?,qwen3.6-27b,low,False,1,query_user_model_operator_metadata_exact_prompt,True,1.0,English,0a54eb9f-e68e-46ad-8543-086b1c4e4a8d,2026-09-12T10:53:06.033Z,3,0facdc38528239add24d2e71e47726811af02bba0e8b875946fc8e5707fc2851,sufficient,sufficient,sufficient,1,True,explicit_finish,2,8,False,0,5,2,6,True,True,True,True,True,True,True,2,"[1, 2]",True,"[1, 2]",True,"[1, 2]","[1, 2]",b21a9b33dbe1fde3bb1a8e80ba40b8559c55edfb71facfefa014a6a85b284ec5,105390
qwen_repeat1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,factconsolidation_mh_262k_no5,What is the language officially spoken in the country where the spouse of the Chief Executive Officer of CBS Corporation holds citizenship?,qwen3.6-27b,low,True,1,query_user_model_operator_metadata_exact_prompt,True,1.0,Walloon,b0c3a36a-0983-45fd-b7bf-2b966c0ae990,2026-09-12T10:53:17.794Z,7,fc49181c9493a55ecf84c334ff272f026e6b77017b9f8f63e8dc4ff07b73185f,sufficient,sufficient,sufficient,1,True,explicit_finish,4,8,False,0,8,3,5,True,True,True,True,True,True,True,4,"[1, 2, 3, 4]",True,"[1, 2, 3, 4]",True,"[1, 2, 3, 4]","[1, 2, 3, 4]",b519f762a0ab8d8f63b1e6e2e02ecb0b26623b8d0344374dce5631ccf0373e2e,87357
qwen_repeat1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,factconsolidation_mh_262k_no6,Which language was the one in which Melvil Dewey produced their notable work?,qwen3.6-27b,low,True,1,query_user_model_operator_metadata_exact_prompt,True,1.0,Italian,aae8febe-5bf6-4fe6-a67c-30b9d1487200,2026-09-12T10:52:47.438Z,2,78a76c57dd2a1439d1beefa491843d434364b5c932002b09a8e2754b1ba06835,sufficient,sufficient,sufficient,1,True,explicit_finish,1,8,False,0,3,1,3,True,True,True,True,True,True,True,2,"[1, 2]",True,"[1, 2]",True,"[1, 2]","[1, 2]",277e819843632d127295ab304d6da239a4404ba68c29c8af2496ce3dfabd94d6,52373
qwen_repeat1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,factconsolidation_mh_262k_no7,"In which language does the director/manager, who is affiliated with ""Revolver"", communicate officially in their country of citizenship?",qwen3.6-27b,low,True,1,query_user_model_operator_metadata_exact_prompt,True,0.0,English,8e08c7fe-4320-4bab-b246-fdffe3f96878,2026-09-12T10:54:39.355Z,8,af60514e40572c3de2521da83509d7650db6ceefc24a7ea1864c1a4dba476d52,sufficient,sufficient,sufficient,1,True,explicit_finish,8,8,True,3,23,9,41,True,True,True,True,True,True,True,4,"[1, 2]",False,"[1, 2]",False,"[1, 2]","[1, 2]",f19d09981b1c2c1ce6baf568a29849ffca2aa474c2e7d63e36bc6210d26f2518,397107
