schema_version,gold_definition,question_id,qa_pair_id,question_ordinal,decision_step,decision_state_count,normalized_progress,capture_id,action_tool_names,terminal_trajectory_status,gold_hop_count,covered_hop_count,gold_coverage_r,covered_hop_indices,missing_hop_indices,newly_available_hop_indices,cumulative_read_memory_count,cumulative_read_memory_ids,official_gold_lww_conflicted,final_official_score,final_correct,replica,j_sample_count,j_sufficient_count,j_insufficient_count,j_sufficient_fraction,native_sufficient_likelihood,native_sufficient_logprob,native_insufficient_logprob,native_logit_margin,native_margin_decision
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,factconsolidation_mh_262k_no57,57,10,14,0.7142857142857143,1789221420192931653-b16b5d4d02294f1aaeb94d1a6ab18c28,"[""read""]",insufficient,3,3,1.0,"[1,2,3]",[],[],5,"[""m-8a1ac4543999c1eeeb063bdd"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-971985574eb04740c13ad5c1"",""m-2a46f1804e76d4daa1449ec5""]",True,0.0,False,qwen-r2,101,73,28,0.7227722772277227,0.010986942822872516,-4.511427879333496,-0.011427897028625011,-4.499999982304871,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,factconsolidation_mh_262k_no57,57,11,14,0.7857142857142857,1789221449997167128-b1ca2546e59d4c89a8e05b15c32de1c8,"[""search""]",insufficient,3,3,1.0,"[1,2,3]",[],[],25,"[""m-8a1ac4543999c1eeeb063bdd"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-971985574eb04740c13ad5c1"",""m-2a46f1804e76d4daa1449ec5"",""m-0b1df58bb07f6d7652d8dfb1"",""m-1d5745d8b432a6047b4dd936"",""m-d8939565b192098f7742417a"",""m-8e14b81f299884f04aa016ff"",""m-3576b8a194151a5c0e81bdc5"",""m-942f5722dd6757610c2e118b"",""m-7c5d78490bb6e83cf8439922"",""m-3d125b0f0545f62e1d4dad28"",""m-879a81ce4bb890141c60d24f"",""m-1013038271bffdb5b4d7d9a5"",""m-f4d41a198fada7f7ebf3b81e"",""m-764a735eb863dbf0706b046a"",""m-32937397b194ea97822b7885"",""m-ae3c59715d1425023fba9b40"",""m-1206e80bff6434ab66c69ece"",""m-f41ccd0cde28da235a2664ef"",""m-9114fa7460e0af8f396d5e59"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-323e3517faf8135a089224ca"",""m-25705ac9d5e8865bd0ef9821""]",True,0.0,False,qwen-r1,101,87,14,0.8613861386138614,0.04742587587030561,-3.048872709274292,-0.04887276887893677,-2.9999999403953552,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,factconsolidation_mh_262k_no57,57,11,14,0.7857142857142857,1789221449997167128-b1ca2546e59d4c89a8e05b15c32de1c8,"[""search""]",insufficient,3,3,1.0,"[1,2,3]",[],[],25,"[""m-8a1ac4543999c1eeeb063bdd"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-971985574eb04740c13ad5c1"",""m-2a46f1804e76d4daa1449ec5"",""m-0b1df58bb07f6d7652d8dfb1"",""m-1d5745d8b432a6047b4dd936"",""m-d8939565b192098f7742417a"",""m-8e14b81f299884f04aa016ff"",""m-3576b8a194151a5c0e81bdc5"",""m-942f5722dd6757610c2e118b"",""m-7c5d78490bb6e83cf8439922"",""m-3d125b0f0545f62e1d4dad28"",""m-879a81ce4bb890141c60d24f"",""m-1013038271bffdb5b4d7d9a5"",""m-f4d41a198fada7f7ebf3b81e"",""m-764a735eb863dbf0706b046a"",""m-32937397b194ea97822b7885"",""m-ae3c59715d1425023fba9b40"",""m-1206e80bff6434ab66c69ece"",""m-f41ccd0cde28da235a2664ef"",""m-9114fa7460e0af8f396d5e59"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-323e3517faf8135a089224ca"",""m-25705ac9d5e8865bd0ef9821""]",True,0.0,False,qwen-r2,101,85,16,0.8415841584158416,0.04208772626352765,-3.168248176574707,-0.04324813559651375,-3.1250000409781933,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,factconsolidation_mh_262k_no57,57,12,14,0.8571428571428571,1789221486718793583-9630d87902bd4adf82fd7fc9cfd9fa21,"[""search""]",insufficient,3,3,1.0,"[1,2,3]",[],[],25,"[""m-8a1ac4543999c1eeeb063bdd"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-971985574eb04740c13ad5c1"",""m-2a46f1804e76d4daa1449ec5"",""m-0b1df58bb07f6d7652d8dfb1"",""m-1d5745d8b432a6047b4dd936"",""m-d8939565b192098f7742417a"",""m-8e14b81f299884f04aa016ff"",""m-3576b8a194151a5c0e81bdc5"",""m-942f5722dd6757610c2e118b"",""m-7c5d78490bb6e83cf8439922"",""m-3d125b0f0545f62e1d4dad28"",""m-879a81ce4bb890141c60d24f"",""m-1013038271bffdb5b4d7d9a5"",""m-f4d41a198fada7f7ebf3b81e"",""m-764a735eb863dbf0706b046a"",""m-32937397b194ea97822b7885"",""m-ae3c59715d1425023fba9b40"",""m-1206e80bff6434ab66c69ece"",""m-f41ccd0cde28da235a2664ef"",""m-9114fa7460e0af8f396d5e59"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-323e3517faf8135a089224ca"",""m-25705ac9d5e8865bd0ef9821""]",True,0.0,False,qwen-r1,101,98,3,0.9702970297029703,0.03308597660105118,-3.4088218212127686,-0.03382176533341408,-3.3750000558793545,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,factconsolidation_mh_262k_no57,57,12,14,0.8571428571428571,1789221486718793583-9630d87902bd4adf82fd7fc9cfd9fa21,"[""search""]",insufficient,3,3,1.0,"[1,2,3]",[],[],25,"[""m-8a1ac4543999c1eeeb063bdd"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-971985574eb04740c13ad5c1"",""m-2a46f1804e76d4daa1449ec5"",""m-0b1df58bb07f6d7652d8dfb1"",""m-1d5745d8b432a6047b4dd936"",""m-d8939565b192098f7742417a"",""m-8e14b81f299884f04aa016ff"",""m-3576b8a194151a5c0e81bdc5"",""m-942f5722dd6757610c2e118b"",""m-7c5d78490bb6e83cf8439922"",""m-3d125b0f0545f62e1d4dad28"",""m-879a81ce4bb890141c60d24f"",""m-1013038271bffdb5b4d7d9a5"",""m-f4d41a198fada7f7ebf3b81e"",""m-764a735eb863dbf0706b046a"",""m-32937397b194ea97822b7885"",""m-ae3c59715d1425023fba9b40"",""m-1206e80bff6434ab66c69ece"",""m-f41ccd0cde28da235a2664ef"",""m-9114fa7460e0af8f396d5e59"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-323e3517faf8135a089224ca"",""m-25705ac9d5e8865bd0ef9821""]",True,0.0,False,qwen-r2,101,97,4,0.9603960396039604,0.03308597743528921,-3.4088175296783447,-0.03381749987602234,-3.3750000298023224,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,factconsolidation_mh_262k_no57,57,13,14,0.9285714285714286,1789221521415514305-906353a6fa0e43be86e222d0c894abf2,"[""read""]",insufficient,3,3,1.0,"[1,2,3]",[],[],25,"[""m-8a1ac4543999c1eeeb063bdd"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-971985574eb04740c13ad5c1"",""m-2a46f1804e76d4daa1449ec5"",""m-0b1df58bb07f6d7652d8dfb1"",""m-1d5745d8b432a6047b4dd936"",""m-d8939565b192098f7742417a"",""m-8e14b81f299884f04aa016ff"",""m-3576b8a194151a5c0e81bdc5"",""m-942f5722dd6757610c2e118b"",""m-7c5d78490bb6e83cf8439922"",""m-3d125b0f0545f62e1d4dad28"",""m-879a81ce4bb890141c60d24f"",""m-1013038271bffdb5b4d7d9a5"",""m-f4d41a198fada7f7ebf3b81e"",""m-764a735eb863dbf0706b046a"",""m-32937397b194ea97822b7885"",""m-ae3c59715d1425023fba9b40"",""m-1206e80bff6434ab66c69ece"",""m-f41ccd0cde28da235a2664ef"",""m-9114fa7460e0af8f396d5e59"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-323e3517faf8135a089224ca"",""m-25705ac9d5e8865bd0ef9821""]",True,0.0,False,qwen-r1,101,96,5,0.9504950495049505,0.020332354492818717,-3.895561695098877,-0.02056175284087658,-3.8749999422580004,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,factconsolidation_mh_262k_no57,57,13,14,0.9285714285714286,1789221521415514305-906353a6fa0e43be86e222d0c894abf2,"[""read""]",insufficient,3,3,1.0,"[1,2,3]",[],[],25,"[""m-8a1ac4543999c1eeeb063bdd"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-971985574eb04740c13ad5c1"",""m-2a46f1804e76d4daa1449ec5"",""m-0b1df58bb07f6d7652d8dfb1"",""m-1d5745d8b432a6047b4dd936"",""m-d8939565b192098f7742417a"",""m-8e14b81f299884f04aa016ff"",""m-3576b8a194151a5c0e81bdc5"",""m-942f5722dd6757610c2e118b"",""m-7c5d78490bb6e83cf8439922"",""m-3d125b0f0545f62e1d4dad28"",""m-879a81ce4bb890141c60d24f"",""m-1013038271bffdb5b4d7d9a5"",""m-f4d41a198fada7f7ebf3b81e"",""m-764a735eb863dbf0706b046a"",""m-32937397b194ea97822b7885"",""m-ae3c59715d1425023fba9b40"",""m-1206e80bff6434ab66c69ece"",""m-f41ccd0cde28da235a2664ef"",""m-9114fa7460e0af8f396d5e59"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-323e3517faf8135a089224ca"",""m-25705ac9d5e8865bd0ef9821""]",True,0.0,False,qwen-r2,101,91,10,0.900990099009901,0.022977371791713528,-3.7732667922973633,-0.023266876116394997,-3.7499999161809683,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,factconsolidation_mh_262k_no57,57,14,14,1.0,1789221568823857342-f1f4ec3c9aeb4ea9b269298ab41821f2,"[""finish""]",insufficient,3,3,1.0,"[1,2,3]",[],[],34,"[""m-8a1ac4543999c1eeeb063bdd"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-971985574eb04740c13ad5c1"",""m-2a46f1804e76d4daa1449ec5"",""m-0b1df58bb07f6d7652d8dfb1"",""m-1d5745d8b432a6047b4dd936"",""m-d8939565b192098f7742417a"",""m-8e14b81f299884f04aa016ff"",""m-3576b8a194151a5c0e81bdc5"",""m-942f5722dd6757610c2e118b"",""m-7c5d78490bb6e83cf8439922"",""m-3d125b0f0545f62e1d4dad28"",""m-879a81ce4bb890141c60d24f"",""m-1013038271bffdb5b4d7d9a5"",""m-f4d41a198fada7f7ebf3b81e"",""m-764a735eb863dbf0706b046a"",""m-32937397b194ea97822b7885"",""m-ae3c59715d1425023fba9b40"",""m-1206e80bff6434ab66c69ece"",""m-f41ccd0cde28da235a2664ef"",""m-9114fa7460e0af8f396d5e59"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-323e3517faf8135a089224ca"",""m-25705ac9d5e8865bd0ef9821"",""m-154bcacb92d86a5c9d325b00"",""m-0e33301d9eea6a7743aacd1f"",""m-098e8f358b290e8ba2babe14"",""m-6fd0269b08ed390fee96395f"",""m-0a2ca057cd4e91028f99f848"",""m-cbdf6a8153fd22ff0242fee9"",""m-0f10fff25f4f2295def856b4"",""m-8ea23f7d97db2ab60eec5ae4"",""m-39a70dddcdab182d48ea3d73""]",True,0.0,False,qwen-r1,101,58,43,0.5742574257425742,0.029312230698358428,-3.529780387878418,-0.02978038601577282,-3.500000001862645,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,factconsolidation_mh_262k_no57,57,14,14,1.0,1789221568823857342-f1f4ec3c9aeb4ea9b269298ab41821f2,"[""finish""]",insufficient,3,3,1.0,"[1,2,3]",[],[],34,"[""m-8a1ac4543999c1eeeb063bdd"",""m-b4f7617ddfde634fb0ac7372"",""m-95bbccbd6a08d16d05369687"",""m-971985574eb04740c13ad5c1"",""m-2a46f1804e76d4daa1449ec5"",""m-0b1df58bb07f6d7652d8dfb1"",""m-1d5745d8b432a6047b4dd936"",""m-d8939565b192098f7742417a"",""m-8e14b81f299884f04aa016ff"",""m-3576b8a194151a5c0e81bdc5"",""m-942f5722dd6757610c2e118b"",""m-7c5d78490bb6e83cf8439922"",""m-3d125b0f0545f62e1d4dad28"",""m-879a81ce4bb890141c60d24f"",""m-1013038271bffdb5b4d7d9a5"",""m-f4d41a198fada7f7ebf3b81e"",""m-764a735eb863dbf0706b046a"",""m-32937397b194ea97822b7885"",""m-ae3c59715d1425023fba9b40"",""m-1206e80bff6434ab66c69ece"",""m-f41ccd0cde28da235a2664ef"",""m-9114fa7460e0af8f396d5e59"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-323e3517faf8135a089224ca"",""m-25705ac9d5e8865bd0ef9821"",""m-154bcacb92d86a5c9d325b00"",""m-0e33301d9eea6a7743aacd1f"",""m-098e8f358b290e8ba2babe14"",""m-6fd0269b08ed390fee96395f"",""m-0a2ca057cd4e91028f99f848"",""m-cbdf6a8153fd22ff0242fee9"",""m-0f10fff25f4f2295def856b4"",""m-8ea23f7d97db2ab60eec5ae4"",""m-39a70dddcdab182d48ea3d73""]",True,0.0,False,qwen-r2,101,58,43,0.5742574257425742,0.033085975647636316,-3.408676862716675,-0.03367677703499794,-3.375000085681677,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,1,10,0.1,1789221303972800097-b9012d64018045439378b7fc06eee277,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r1,101,82,19,0.8118811881188119,0.02297737133174536,-3.773634433746338,-0.023634497076272964,-3.749999936670065,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,1,10,0.1,1789221303972800097-b9012d64018045439378b7fc06eee277,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r2,101,79,22,0.7821782178217822,0.01798620650765971,-4.01846981048584,-0.018469614908099174,-4.000000195577741,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,2,10,0.2,1789221314899434770-30176f925df44bacb7fd3a22c661f422,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r1,101,100,1,0.9900990099009901,0.34864513533394575,-1.0538747310638428,-0.4288747310638428,-0.625,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,2,10,0.2,1789221314899434770-30176f925df44bacb7fd3a22c661f422,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r2,101,101,0,1.0,0.3486451421018059,-1.0538594722747803,-0.42885950207710266,-0.6249999701976776,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,3,10,0.3,1789221324282819106-55e853eb3de146569d07595612293895,"[""search""]",sufficient,2,1,0.5,[1],[2],[1],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r1,101,99,2,0.9801980198019802,0.880797068590724,-0.12700018286705017,-2.127000093460083,1.9999999105930328,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,3,10,0.3,1789221324282819106-55e853eb3de146569d07595612293895,"[""search""]",sufficient,2,1,0.5,[1],[2],[1],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.8807970670261975,-0.1270035356283188,-2.1270034313201904,1.9999998956918716,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,4,10,0.4,1789221334439293291-b8f98dd3bf6a44fc9e1fe1a9afc2ef21,"[""search""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r1,101,35,66,0.3465346534653465,0.5621765008857981,-0.576147198677063,-0.826147198677063,0.25,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,4,10,0.4,1789221334439293291-b8f98dd3bf6a44fc9e1fe1a9afc2ef21,"[""search""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r2,101,41,60,0.40594059405940597,0.5312093733737563,-0.6327847838401794,-0.7577847838401794,0.125,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,5,10,0.5,1789221338353134274-ff341ae7697448e9a4a1c32de63cd9d3,"[""search""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r1,101,92,9,0.9108910891089109,0.32082130082460697,-1.1370787620544434,-0.38707876205444336,-0.75,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,5,10,0.5,1789221338353134274-ff341ae7697448e9a4a1c32de63cd9d3,"[""search""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r2,101,94,7,0.9306930693069307,0.32082130731838393,-1.137048363685608,-0.3870483934879303,-0.7499999701976776,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,6,10,0.6,1789221351504071499-203d35daadaf468d941431852b8a19f6,"[""search""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r1,101,90,11,0.8910891089108911,0.46879062662624377,-0.7577930688858032,-0.6327930688858032,-0.125,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,6,10,0.6,1789221351504071499-203d35daadaf468d941431852b8a19f6,"[""search""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r2,101,82,19,0.8118811881188119,0.46879062662624377,-0.7577933669090271,-0.6327933669090271,-0.125,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,7,10,0.7,1789221359418343259-b77d75f036294f2480487e0f40a7ac1d,"[""search""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r1,101,58,43,0.5742574257425742,0.24508500761839525,-1.406267762184143,-0.2812677323818207,-1.1250000298023224,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,7,10,0.7,1789221359418343259-b77d75f036294f2480487e0f40a7ac1d,"[""search""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r2,101,69,32,0.6831683168316832,0.2018132198600306,-1.6005216836929321,-0.22552166879177094,-1.3750000149011612,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,8,10,0.8,1789221368204713786-74f2be5fd0644b04a83d328554b5ada7,"[""search""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r1,101,62,39,0.6138613861386139,0.2689414272294874,-1.3134621381759644,-0.31346216797828674,-0.9999999701976776,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,8,10,0.8,1789221368204713786-74f2be5fd0644b04a83d328554b5ada7,"[""search""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r2,101,55,46,0.5445544554455446,0.2689414213699951,-1.31344473361969,-0.31344473361968994,-1.0,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,9,10,0.9,1789221381032645267-3cf572f0fd2043b2a66eb2d460fbdc21,"[""search""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r1,101,48,53,0.4752475247524752,0.18242552380635632,-1.701535940170288,-0.20153594017028809,-1.5,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,9,10,0.9,1789221381032645267-3cf572f0fd2043b2a66eb2d460fbdc21,"[""search""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r2,101,49,52,0.48514851485148514,0.1645164608483867,-1.8048690557479858,-0.17986904084682465,-1.6250000149011612,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,10,10,1.0,1789221399783604929-c7cc2a3df8544599b5440078ff7f7a4e,"[""finish""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r1,101,67,34,0.6633663366336634,0.10669058968506456,-2.237877130508423,-0.11287708580493927,-2.1250000447034836,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,factconsolidation_mh_262k_no58,58,10,10,1.0,1789221399783604929-c7cc2a3df8544599b5440078ff7f7a4e,"[""finish""]",sufficient,2,1,0.5,[1],[2],[],2,"[""m-154bcacb92d86a5c9d325b00"",""m-879a81ce4bb890141c60d24f""]",False,0.0,False,qwen-r2,101,68,33,0.6732673267326733,0.10669059039516234,-2.237868070602417,-0.11286803334951401,-2.125000037252903,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,factconsolidation_mh_262k_no59,59,1,4,0.25,1789221306499909416-c3bdc1ac60b24ea68ca3fef8acb276fe,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r1,101,72,29,0.7128712871287128,0.003593601805251029,-5.628710746765137,-0.003710529999807477,-5.625000216765329,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,factconsolidation_mh_262k_no59,59,1,4,0.25,1789221306499909416-c3bdc1ac60b24ea68ca3fef8acb276fe,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r2,101,80,21,0.7920792079207921,0.003593601805251029,-5.628710746765137,-0.003710529999807477,-5.625000216765329,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,factconsolidation_mh_262k_no59,59,2,4,0.5,1789221308710421550-6749c90b6d044e3a8cfab311d0e9c366,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r1,101,99,2,0.9801980198019802,0.4378234991142019,-0.8259976506233215,-0.5759976506233215,-0.25,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,factconsolidation_mh_262k_no59,59,2,4,0.5,1789221308710421550-6749c90b6d044e3a8cfab311d0e9c366,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r2,101,100,1,0.9900990099009901,0.46879062662624377,-0.757659912109375,-0.632659912109375,-0.125,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,factconsolidation_mh_262k_no59,59,3,4,0.75,1789221325668936296-3ad137893f9a4a119732d1dea40f5696,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r1,101,101,0,1.0,0.9241418173671895,-0.0789809599518776,-2.5789809226989746,2.499999962747097,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,factconsolidation_mh_262k_no59,59,3,4,0.75,1789221325668936296-3ad137893f9a4a119732d1dea40f5696,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False,qwen-r2,101,101,0,1.0,0.9241418220680101,-0.07898470759391785,-2.5789847373962402,2.5000000298023224,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,factconsolidation_mh_262k_no59,59,4,4,1.0,1789221330757760220-4fa6de53b3d648ddab3cdea9b8fc39db,"[""finish""]",sufficient,2,1,0.5,[1],[2],[1],2,"[""m-0b1df58bb07f6d7652d8dfb1"",""m-feaf7a534f97d17286f510dc""]",False,0.0,False,qwen-r1,101,101,0,1.0,0.9996646500085956,-0.0003381395654287189,-8.000338554382324,8.000000414816895,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,factconsolidation_mh_262k_no59,59,4,4,1.0,1789221330757760220-4fa6de53b3d648ddab3cdea9b8fc39db,"[""finish""]",sufficient,2,1,0.5,[1],[2],[1],2,"[""m-0b1df58bb07f6d7652d8dfb1"",""m-feaf7a534f97d17286f510dc""]",False,0.0,False,qwen-r2,101,101,0,1.0,0.9996200155131505,-0.0003833036171272397,-7.875383377075195,7.875000073458068,sufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,factconsolidation_mh_262k_no60,60,1,5,0.2,1789221316995573224-ffbfb149233947eea64ba3564e1ebf23,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True,qwen-r1,101,98,3,0.9702970297029703,0.022977370495439617,-3.773390531539917,-0.02339055761694908,-3.749999973922968,insufficient
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,factconsolidation_mh_262k_no60,60,1,5,0.2,1789221316995573224-ffbfb149233947eea64ba3564e1ebf23,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True,qwen-r2,101,98,3,0.9702970297029703,0.020332351635969893,-3.895711660385132,-0.02071157470345497,-3.875000085681677,insufficient
